date,Alfredo Sauce,Anchovies,Artichoke,Arugula,Asiago Cheese,Bacon,Barbecue Sauce,Barbecued Chicken,Beef Chuck Roast,Blue Cheese,Brie Carre Cheese,Calabrese Salami,Capocollo,Caramelized Onions,Chicken,Chipotle Sauce,Chorizo Sausage,Cilantro,Coarse Sicilian Salami,Corn,Eggplant,Feta Cheese,Fontina Cheese,Friggitello Peppers,Garlic,Genoa Salami,Goat Cheese,Gorgonzola Piccante Cheese,Gouda Cheese,Green Olives,Green Peppers,Italian Sausage,Jalapeno Peppers,Kalamata Olives,Luganega Sausage,Mozzarella Cheese,Mushrooms,Nduja Salami,Onions,Oregano,Pancetta,Parmigiano Reggiano Cheese,Pears,Peperoncini verdi,Pepperoni,Pesto Sauce,Pineapple,Plum Tomatoes,Prosciutto,Prosciutto di San Daniele,Provolone Cheese,Red Onions,Red Peppers,Ricotta Cheese,Romano Cheese,Sliced Ham,Smoked Gouda Cheese,Soppressata Salami,Spinach,Sun-dried Tomatoes,Thai Sweet Chilli Sauce,Thyme,Tomatoes,Zucchini
2016-11-02,1.0,0.0,25.0,8.0,2.0,14.0,20.0,20.0,3.0,3.0,0.0,11.0,29.0,0.0,30.0,23.0,4.0,23.0,13.0,23.0,1.0,8.0,10.0,8.0,86.0,1.0,17.0,3.0,6.0,24.0,33.0,4.0,29.0,8.0,13.0,35.0,28.0,8.0,13.0,6.0,8.0,3.0,0.0,11.0,33.0,3.0,16.0,5.0,0.0,8.0,3.0,86.0,75.0,3.0,3.0,7.0,3.0,4.0,18.0,7.0,9.0,0.0,113.0,6.0
2016-11-03,6.0,8.0,35.0,10.0,15.0,13.0,7.0,7.0,5.0,6.0,1.0,0.0,26.0,1.0,36.0,14.0,3.0,14.0,6.0,14.0,0.0,21.0,5.0,2.0,99.0,5.0,21.0,8.0,4.0,16.0,25.0,3.0,18.0,17.0,6.0,48.0,43.0,2.0,6.0,4.0,2.0,8.0,1.0,17.0,43.0,9.0,20.0,8.0,1.0,10.0,6.0,79.0,66.0,8.0,6.0,11.0,6.0,1.0,42.0,10.0,9.0,1.0,101.0,9.0
2016-11-04,2.0,7.0,28.0,5.0,14.0,6.0,9.0,9.0,14.0,3.0,0.0,1.0,20.0,0.0,30.0,22.0,2.0,22.0,7.0,22.0,5.0,32.0,12.0,4.0,121.0,9.0,10.0,11.0,6.0,18.0,17.0,2.0,28.0,25.0,7.0,60.0,30.0,4.0,7.0,4.0,4.0,11.0,0.0,6.0,40.0,14.0,25.0,8.0,0.0,5.0,3.0,84.0,65.0,11.0,3.0,18.0,3.0,6.0,39.0,8.0,7.0,0.0,113.0,8.0
2016-11-05,3.0,8.0,38.0,0.0,18.0,14.0,8.0,8.0,18.0,3.0,0.0,15.0,36.0,0.0,34.0,9.0,4.0,9.0,12.0,9.0,1.0,38.0,16.0,6.0,123.0,11.0,10.0,2.0,16.0,42.0,11.0,4.0,25.0,28.0,12.0,13.0,30.0,6.0,12.0,5.0,6.0,2.0,0.0,5.0,36.0,7.0,12.0,6.0,0.0,0.0,3.0,95.0,46.0,2.0,3.0,3.0,3.0,0.0,47.0,12.0,9.0,0.0,125.0,2.0
2016-11-06,15.0,15.0,38.0,9.0,29.0,16.0,18.0,18.0,9.0,15.0,2.0,22.0,47.0,2.0,60.0,33.0,7.0,33.0,12.0,33.0,3.0,23.0,20.0,5.0,188.0,11.0,14.0,26.0,16.0,51.0,20.0,7.0,49.0,19.0,12.0,91.0,37.0,5.0,12.0,8.0,5.0,26.0,2.0,6.0,47.0,11.0,29.0,7.0,2.0,9.0,15.0,142.0,100.0,26.0,15.0,21.0,15.0,4.0,42.0,10.0,8.0,2.0,164.0,4.0
2016-11-07,6.0,3.0,37.0,9.0,20.0,8.0,8.0,8.0,6.0,12.0,2.0,4.0,36.0,2.0,39.0,18.0,4.0,18.0,4.0,18.0,9.0,19.0,12.0,1.0,102.0,14.0,18.0,5.0,7.0,13.0,17.0,4.0,25.0,14.0,4.0,48.0,29.0,1.0,4.0,5.0,1.0,5.0,2.0,13.0,37.0,11.0,14.0,8.0,2.0,9.0,12.0,66.0,65.0,5.0,12.0,6.0,12.0,5.0,27.0,8.0,8.0,2.0,102.0,14.0
2016-11-08,4.0,5.0,35.0,3.0,12.0,11.0,5.0,5.0,9.0,12.0,0.0,7.0,22.0,0.0,46.0,10.0,2.0,10.0,8.0,10.0,1.0,20.0,26.0,0.0,124.0,6.0,9.0,12.0,19.0,21.0,7.0,2.0,29.0,14.0,8.0,46.0,30.0,0.0,8.0,3.0,0.0,12.0,0.0,6.0,23.0,13.0,23.0,3.0,0.0,3.0,12.0,61.0,53.0,12.0,12.0,10.0,12.0,7.0,44.0,7.0,13.0,0.0,88.0,1.0
2016-11-09,11.0,6.0,40.0,6.0,21.0,10.0,12.0,12.0,6.0,12.0,1.0,8.0,46.0,1.0,48.0,23.0,5.0,23.0,6.0,23.0,3.0,22.0,15.0,0.0,133.0,9.0,29.0,11.0,13.0,21.0,19.0,5.0,36.0,10.0,6.0,52.0,38.0,0.0,6.0,15.0,0.0,11.0,1.0,14.0,33.0,9.0,16.0,3.0,1.0,6.0,12.0,91.0,78.0,11.0,12.0,11.0,12.0,2.0,40.0,9.0,5.0,1.0,119.0,7.0
2016-11-10,4.0,6.0,23.0,6.0,11.0,14.0,10.0,10.0,0.0,0.0,1.0,12.0,34.0,1.0,32.0,21.0,7.0,21.0,16.0,21.0,0.0,17.0,4.0,7.0,92.0,6.0,16.0,0.0,4.0,38.0,22.0,7.0,25.0,8.0,16.0,20.0,33.0,7.0,16.0,6.0,7.0,0.0,1.0,10.0,36.0,5.0,8.0,7.0,1.0,6.0,0.0,88.0,63.0,0.0,0.0,4.0,0.0,0.0,34.0,8.0,4.0,1.0,115.0,7.0
2016-11-11,3.0,3.0,27.0,5.0,12.0,6.0,13.0,13.0,10.0,0.0,0.0,22.0,42.0,0.0,27.0,18.0,6.0,18.0,6.0,18.0,4.0,26.0,6.0,6.0,114.0,6.0,14.0,11.0,1.0,37.0,15.0,6.0,19.0,18.0,6.0,28.0,21.0,6.0,6.0,0.0,6.0,11.0,0.0,14.0,20.0,9.0,17.0,5.0,0.0,5.0,0.0,88.0,56.0,11.0,0.0,4.0,0.0,5.0,25.0,5.0,13.0,0.0,129.0,4.0
2016-11-12,6.0,4.0,42.0,7.0,22.0,10.0,14.0,14.0,0.0,12.0,2.0,20.0,32.0,2.0,43.0,14.0,3.0,14.0,9.0,14.0,2.0,19.0,11.0,5.0,142.0,3.0,9.0,11.0,8.0,35.0,29.0,3.0,22.0,21.0,9.0,46.0,42.0,5.0,9.0,1.0,5.0,11.0,2.0,8.0,32.0,13.0,24.0,8.0,2.0,7.0,12.0,113.0,80.0,11.0,12.0,9.0,12.0,3.0,64.0,11.0,15.0,2.0,134.0,15.0
2016-11-13,11.0,4.0,31.0,4.0,25.0,11.0,7.0,7.0,6.0,6.0,0.0,13.0,32.0,0.0,31.0,7.0,2.0,7.0,6.0,7.0,2.0,18.0,14.0,5.0,100.0,10.0,9.0,8.0,10.0,24.0,16.0,2.0,17.0,15.0,6.0,51.0,40.0,5.0,6.0,6.0,5.0,8.0,0.0,3.0,51.0,9.0,15.0,5.0,0.0,4.0,6.0,77.0,45.0,8.0,6.0,12.0,6.0,4.0,33.0,12.0,3.0,0.0,84.0,2.0
2016-11-14,2.0,5.0,34.0,1.0,5.0,18.0,11.0,11.0,8.0,0.0,0.0,7.0,17.0,0.0,45.0,18.0,4.0,18.0,2.0,18.0,4.0,18.0,21.0,6.0,91.0,0.0,10.0,13.0,12.0,16.0,15.0,4.0,30.0,19.0,2.0,34.0,31.0,6.0,2.0,8.0,6.0,13.0,0.0,2.0,31.0,14.0,11.0,8.0,0.0,1.0,0.0,84.0,72.0,13.0,0.0,3.0,0.0,9.0,37.0,13.0,8.0,0.0,96.0,6.0
2016-11-15,7.0,3.0,23.0,7.0,13.0,12.0,13.0,13.0,4.0,3.0,2.0,5.0,20.0,2.0,30.0,10.0,4.0,10.0,3.0,10.0,0.0,8.0,9.0,3.0,79.0,4.0,11.0,10.0,9.0,11.0,26.0,4.0,19.0,7.0,3.0,44.0,31.0,3.0,3.0,5.0,3.0,10.0,2.0,6.0,32.0,9.0,15.0,1.0,2.0,7.0,3.0,67.0,55.0,10.0,3.0,15.0,3.0,0.0,32.0,6.0,0.0,2.0,75.0,8.0
2016-11-16,7.0,3.0,27.0,3.0,23.0,8.0,15.0,15.0,4.0,18.0,0.0,9.0,38.0,0.0,43.0,18.0,1.0,18.0,5.0,18.0,0.0,7.0,14.0,9.0,132.0,13.0,16.0,8.0,8.0,18.0,21.0,1.0,26.0,7.0,5.0,46.0,29.0,9.0,5.0,2.0,9.0,8.0,0.0,14.0,24.0,10.0,25.0,0.0,0.0,3.0,18.0,83.0,77.0,8.0,18.0,11.0,18.0,6.0,30.0,2.0,14.0,0.0,126.0,6.0
2016-11-17,1.0,0.0,23.0,9.0,12.0,9.0,15.0,15.0,6.0,3.0,1.0,15.0,33.0,1.0,23.0,19.0,5.0,19.0,5.0,19.0,0.0,12.0,8.0,3.0,96.0,5.0,13.0,5.0,5.0,20.0,26.0,5.0,24.0,13.0,5.0,38.0,24.0,3.0,5.0,2.0,3.0,5.0,1.0,11.0,35.0,5.0,17.0,1.0,1.0,9.0,3.0,78.0,55.0,5.0,3.0,11.0,3.0,3.0,25.0,1.0,6.0,1.0,101.0,3.0
2016-11-18,4.0,1.0,24.0,0.0,9.0,13.0,9.0,9.0,11.0,3.0,1.0,12.0,28.0,1.0,37.0,20.0,4.0,20.0,5.0,20.0,0.0,21.0,12.0,7.0,101.0,3.0,13.0,6.0,9.0,20.0,22.0,4.0,29.0,18.0,5.0,45.0,34.0,7.0,5.0,5.0,7.0,6.0,1.0,8.0,34.0,3.0,32.0,5.0,1.0,0.0,3.0,92.0,70.0,6.0,3.0,21.0,3.0,3.0,33.0,5.0,11.0,1.0,108.0,9.0
2016-11-19,0.0,8.0,36.0,3.0,3.0,17.0,10.0,10.0,10.0,15.0,4.0,4.0,19.0,4.0,32.0,12.0,2.0,12.0,2.0,12.0,3.0,26.0,7.0,6.0,126.0,2.0,13.0,13.0,7.0,14.0,27.0,2.0,19.0,22.0,2.0,51.0,37.0,6.0,2.0,5.0,6.0,13.0,4.0,8.0,37.0,19.0,12.0,11.0,4.0,3.0,15.0,96.0,75.0,13.0,15.0,6.0,15.0,0.0,54.0,17.0,6.0,4.0,107.0,17.0
2016-11-20,2.0,8.0,36.0,11.0,16.0,6.0,15.0,15.0,13.0,9.0,0.0,8.0,43.0,0.0,35.0,22.0,4.0,22.0,7.0,22.0,3.0,32.0,12.0,9.0,148.0,7.0,28.0,3.0,6.0,28.0,27.0,4.0,28.0,22.0,7.0,40.0,39.0,9.0,7.0,11.0,9.0,3.0,0.0,17.0,31.0,6.0,20.0,2.0,0.0,11.0,9.0,107.0,79.0,3.0,9.0,5.0,9.0,6.0,42.0,3.0,15.0,0.0,157.0,10.0
2016-11-21,5.0,8.0,28.0,1.0,20.0,12.0,4.0,4.0,11.0,9.0,1.0,10.0,35.0,1.0,33.0,13.0,4.0,13.0,11.0,13.0,0.0,20.0,9.0,6.0,126.0,11.0,14.0,12.0,6.0,30.0,12.0,4.0,19.0,21.0,11.0,41.0,27.0,6.0,11.0,9.0,6.0,12.0,1.0,5.0,34.0,9.0,21.0,6.0,1.0,1.0,9.0,83.0,57.0,12.0,9.0,11.0,9.0,3.0,34.0,13.0,10.0,1.0,118.0,6.0
2016-11-22,0.0,2.0,17.0,4.0,2.0,8.0,11.0,11.0,10.0,3.0,0.0,2.0,12.0,0.0,20.0,10.0,1.0,10.0,14.0,10.0,0.0,18.0,7.0,11.0,83.0,2.0,8.0,3.0,6.0,21.0,16.0,1.0,16.0,10.0,14.0,20.0,21.0,11.0,14.0,1.0,11.0,3.0,0.0,7.0,15.0,7.0,15.0,0.0,0.0,4.0,3.0,60.0,42.0,3.0,3.0,7.0,3.0,1.0,23.0,4.0,8.0,0.0,90.0,2.0
2016-11-23,3.0,8.0,52.0,9.0,14.0,10.0,20.0,20.0,7.0,9.0,3.0,4.0,31.0,3.0,42.0,13.0,5.0,13.0,14.0,13.0,10.0,18.0,16.0,4.0,135.0,7.0,20.0,3.0,14.0,26.0,24.0,5.0,27.0,11.0,14.0,41.0,25.0,4.0,14.0,0.0,4.0,3.0,3.0,20.0,29.0,18.0,21.0,0.0,3.0,9.0,9.0,83.0,70.0,3.0,9.0,10.0,9.0,2.0,41.0,4.0,11.0,3.0,134.0,14.0
2016-11-24,2.0,7.0,42.0,10.0,16.0,8.0,1.0,1.0,22.0,3.0,0.0,10.0,36.0,0.0,39.0,21.0,3.0,21.0,14.0,21.0,3.0,34.0,15.0,4.0,138.0,9.0,17.0,3.0,9.0,31.0,9.0,3.0,30.0,33.0,14.0,34.0,27.0,4.0,14.0,4.0,4.0,3.0,0.0,13.0,29.0,9.0,22.0,6.0,0.0,10.0,3.0,95.0,57.0,3.0,3.0,7.0,3.0,6.0,38.0,12.0,15.0,0.0,140.0,9.0
2016-11-25,0.0,8.0,27.0,7.0,1.0,11.0,8.0,8.0,9.0,6.0,1.0,12.0,26.0,1.0,41.0,15.0,6.0,15.0,13.0,15.0,6.0,15.0,11.0,3.0,135.0,1.0,13.0,25.0,7.0,34.0,15.0,6.0,22.0,14.0,13.0,61.0,17.0,3.0,13.0,8.0,3.0,25.0,1.0,5.0,23.0,15.0,37.0,5.0,1.0,7.0,6.0,70.0,79.0,25.0,6.0,10.0,6.0,4.0,27.0,9.0,27.0,1.0,130.0,11.0
2016-11-26,6.0,6.0,72.0,8.0,31.0,29.0,20.0,20.0,16.0,3.0,4.0,11.0,54.0,4.0,69.0,34.0,4.0,34.0,17.0,34.0,13.0,37.0,32.0,5.0,226.0,19.0,24.0,24.0,27.0,39.0,43.0,4.0,61.0,30.0,17.0,84.0,72.0,5.0,17.0,11.0,5.0,24.0,4.0,13.0,76.0,20.0,48.0,8.0,4.0,8.0,3.0,159.0,142.0,24.0,3.0,31.0,3.0,5.0,75.0,13.0,17.0,4.0,214.0,27.0
2016-11-27,6.0,16.0,49.0,9.0,20.0,30.0,13.0,13.0,8.0,27.0,1.0,7.0,39.0,1.0,60.0,33.0,7.0,33.0,15.0,33.0,3.0,39.0,32.0,15.0,237.0,11.0,21.0,13.0,21.0,42.0,38.0,7.0,54.0,19.0,15.0,82.0,88.0,15.0,15.0,16.0,15.0,13.0,1.0,5.0,74.0,20.0,18.0,8.0,1.0,9.0,27.0,161.0,123.0,13.0,27.0,7.0,27.0,11.0,82.0,17.0,11.0,1.0,187.0,13.0
2016-11-28,3.0,4.0,37.0,6.0,7.0,20.0,15.0,15.0,16.0,0.0,1.0,3.0,13.0,1.0,30.0,8.0,5.0,8.0,17.0,8.0,2.0,24.0,14.0,2.0,94.0,0.0,10.0,5.0,13.0,24.0,18.0,5.0,21.0,26.0,17.0,21.0,24.0,2.0,17.0,3.0,2.0,5.0,1.0,7.0,34.0,10.0,7.0,6.0,1.0,6.0,0.0,80.0,58.0,5.0,0.0,0.0,0.0,1.0,35.0,11.0,7.0,1.0,98.0,4.0
2016-11-29,4.0,8.0,21.0,3.0,9.0,6.0,8.0,8.0,3.0,6.0,1.0,10.0,20.0,1.0,18.0,18.0,3.0,18.0,17.0,18.0,5.0,16.0,8.0,0.0,112.0,4.0,6.0,18.0,3.0,38.0,18.0,3.0,21.0,10.0,17.0,55.0,29.0,0.0,17.0,5.0,0.0,18.0,1.0,1.0,22.0,10.0,17.0,6.0,1.0,3.0,6.0,72.0,52.0,18.0,6.0,15.0,6.0,5.0,29.0,11.0,2.0,1.0,97.0,12.0
2016-11-30,6.0,10.0,42.0,3.0,13.0,20.0,14.0,14.0,1.0,0.0,1.0,6.0,30.0,1.0,46.0,24.0,4.0,24.0,5.0,24.0,5.0,11.0,11.0,2.0,101.0,7.0,17.0,3.0,11.0,22.0,21.0,4.0,35.0,4.0,5.0,17.0,36.0,2.0,5.0,2.0,2.0,3.0,1.0,15.0,37.0,20.0,18.0,3.0,1.0,3.0,0.0,88.0,84.0,3.0,0.0,8.0,0.0,0.0,36.0,11.0,10.0,1.0,117.0,5.0
2016-12-01,2.0,0.0,15.0,4.0,10.0,4.0,3.0,3.0,2.0,6.0,0.0,15.0,30.0,0.0,35.0,14.0,2.0,14.0,4.0,14.0,3.0,7.0,11.0,2.0,90.0,7.0,8.0,14.0,6.0,20.0,14.0,2.0,20.0,5.0,4.0,55.0,23.0,2.0,4.0,6.0,2.0,14.0,0.0,2.0,32.0,12.0,24.0,2.0,0.0,4.0,6.0,47.0,49.0,14.0,6.0,15.0,6.0,5.0,23.0,3.0,9.0,0.0,80.0,5.0
2016-12-02,6.0,3.0,28.0,11.0,7.0,12.0,16.0,16.0,6.0,12.0,1.0,20.0,34.0,1.0,48.0,7.0,4.0,7.0,4.0,7.0,2.0,19.0,18.0,3.0,107.0,1.0,13.0,8.0,14.0,28.0,18.0,4.0,21.0,10.0,4.0,66.0,29.0,3.0,4.0,6.0,3.0,8.0,1.0,7.0,21.0,4.0,47.0,4.0,1.0,11.0,12.0,83.0,72.0,8.0,12.0,23.0,12.0,4.0,31.0,5.0,24.0,1.0,104.0,4.0
2016-12-03,0.0,15.0,34.0,7.0,4.0,7.0,8.0,8.0,6.0,6.0,0.0,8.0,16.0,0.0,29.0,5.0,2.0,5.0,2.0,5.0,4.0,13.0,14.0,2.0,121.0,0.0,8.0,16.0,13.0,25.0,26.0,2.0,18.0,11.0,2.0,42.0,30.0,2.0,2.0,1.0,2.0,16.0,0.0,7.0,21.0,15.0,16.0,1.0,0.0,7.0,6.0,74.0,53.0,16.0,6.0,6.0,6.0,1.0,49.0,6.0,10.0,0.0,97.0,18.0
2016-12-04,7.0,9.0,36.0,6.0,12.0,15.0,15.0,15.0,14.0,6.0,1.0,14.0,30.0,1.0,56.0,24.0,3.0,24.0,6.0,24.0,1.0,30.0,15.0,4.0,142.0,3.0,13.0,17.0,13.0,32.0,31.0,3.0,37.0,23.0,6.0,67.0,46.0,4.0,6.0,3.0,4.0,17.0,1.0,10.0,54.0,15.0,28.0,7.0,1.0,6.0,6.0,118.0,91.0,17.0,6.0,14.0,6.0,2.0,49.0,10.0,14.0,1.0,140.0,5.0
2016-12-05,6.0,3.0,19.0,5.0,12.0,19.0,6.0,6.0,7.0,3.0,0.0,5.0,16.0,0.0,37.0,34.0,4.0,34.0,5.0,34.0,2.0,15.0,3.0,1.0,89.0,3.0,8.0,14.0,2.0,16.0,15.0,4.0,36.0,10.0,5.0,47.0,39.0,1.0,5.0,0.0,1.0,14.0,0.0,8.0,43.0,6.0,23.0,0.0,0.0,5.0,3.0,90.0,81.0,14.0,3.0,10.0,3.0,1.0,22.0,4.0,13.0,0.0,102.0,7.0
2016-12-06,5.0,6.0,32.0,0.0,21.0,10.0,6.0,6.0,17.0,3.0,1.0,8.0,30.0,1.0,32.0,6.0,5.0,6.0,9.0,6.0,1.0,39.0,12.0,5.0,129.0,10.0,12.0,9.0,7.0,25.0,15.0,5.0,13.0,33.0,9.0,42.0,36.0,5.0,9.0,6.0,5.0,9.0,1.0,6.0,40.0,11.0,22.0,10.0,1.0,0.0,3.0,91.0,53.0,9.0,3.0,13.0,3.0,5.0,52.0,12.0,9.0,1.0,114.0,8.0
2016-12-07,3.0,5.0,41.0,6.0,4.0,12.0,8.0,8.0,9.0,6.0,1.0,11.0,41.0,1.0,30.0,20.0,4.0,20.0,12.0,20.0,8.0,25.0,11.0,5.0,164.0,0.0,30.0,22.0,5.0,28.0,25.0,4.0,25.0,14.0,12.0,59.0,46.0,5.0,12.0,8.0,5.0,22.0,1.0,22.0,28.0,15.0,17.0,4.0,1.0,6.0,6.0,98.0,81.0,22.0,6.0,9.0,6.0,6.0,41.0,5.0,8.0,1.0,136.0,20.0
2016-12-08,3.0,5.0,25.0,2.0,17.0,9.0,4.0,4.0,4.0,6.0,2.0,8.0,30.0,2.0,26.0,26.0,1.0,26.0,6.0,26.0,4.0,13.0,4.0,11.0,95.0,11.0,11.0,0.0,4.0,19.0,5.0,1.0,30.0,12.0,6.0,19.0,16.0,11.0,6.0,2.0,11.0,0.0,2.0,9.0,26.0,4.0,18.0,5.0,2.0,2.0,6.0,81.0,56.0,0.0,6.0,9.0,6.0,0.0,16.0,5.0,9.0,2.0,102.0,4.0
2016-12-09,4.0,12.0,31.0,4.0,18.0,7.0,8.0,8.0,5.0,0.0,1.0,6.0,25.0,1.0,48.0,28.0,2.0,28.0,10.0,28.0,3.0,16.0,16.0,3.0,109.0,9.0,10.0,6.0,14.0,35.0,16.0,2.0,42.0,11.0,10.0,37.0,29.0,3.0,10.0,3.0,3.0,6.0,1.0,7.0,40.0,7.0,17.0,1.0,1.0,4.0,0.0,86.0,69.0,6.0,0.0,8.0,0.0,2.0,40.0,2.0,9.0,1.0,125.0,9.0
2016-12-10,2.0,5.0,25.0,6.0,16.0,8.0,3.0,3.0,0.0,3.0,0.0,6.0,31.0,0.0,31.0,10.0,1.0,10.0,2.0,10.0,5.0,5.0,11.0,5.0,94.0,14.0,11.0,6.0,8.0,14.0,18.0,1.0,18.0,1.0,2.0,25.0,31.0,5.0,2.0,3.0,5.0,6.0,0.0,8.0,25.0,12.0,16.0,1.0,0.0,6.0,3.0,55.0,57.0,6.0,3.0,6.0,3.0,3.0,33.0,4.0,10.0,0.0,92.0,18.0
2016-12-11,2.0,2.0,34.0,4.0,11.0,15.0,21.0,21.0,5.0,6.0,3.0,20.0,31.0,3.0,59.0,27.0,5.0,27.0,21.0,27.0,2.0,24.0,22.0,6.0,134.0,6.0,5.0,6.0,19.0,52.0,28.0,5.0,46.0,10.0,21.0,54.0,39.0,6.0,21.0,0.0,6.0,6.0,3.0,5.0,35.0,9.0,38.0,2.0,3.0,4.0,6.0,112.0,85.0,6.0,6.0,25.0,6.0,3.0,54.0,5.0,13.0,3.0,153.0,8.0
2016-12-12,2.0,7.0,37.0,5.0,19.0,14.0,14.0,14.0,1.0,9.0,0.0,7.0,27.0,0.0,24.0,7.0,4.0,7.0,8.0,7.0,6.0,9.0,3.0,0.0,104.0,5.0,15.0,5.0,3.0,23.0,29.0,4.0,10.0,14.0,8.0,42.0,34.0,0.0,8.0,8.0,0.0,5.0,0.0,7.0,51.0,16.0,26.0,1.0,0.0,5.0,9.0,73.0,69.0,5.0,9.0,12.0,9.0,0.0,39.0,9.0,14.0,0.0,113.0,12.0
2016-12-13,8.0,2.0,54.0,4.0,18.0,13.0,6.0,6.0,7.0,0.0,3.0,4.0,20.0,3.0,70.0,18.0,3.0,18.0,7.0,18.0,9.0,26.0,35.0,9.0,124.0,5.0,11.0,5.0,26.0,13.0,9.0,3.0,44.0,20.0,7.0,33.0,41.0,9.0,7.0,8.0,9.0,5.0,3.0,3.0,33.0,13.0,28.0,8.0,3.0,4.0,0.0,90.0,84.0,5.0,0.0,6.0,0.0,9.0,56.0,11.0,22.0,3.0,111.0,11.0
2016-12-14,7.0,6.0,31.0,5.0,12.0,7.0,7.0,7.0,14.0,3.0,1.0,2.0,17.0,1.0,39.0,12.0,1.0,12.0,10.0,12.0,4.0,30.0,10.0,2.0,111.0,5.0,10.0,12.0,7.0,19.0,18.0,1.0,19.0,25.0,10.0,40.0,32.0,2.0,10.0,6.0,2.0,12.0,1.0,4.0,28.0,16.0,18.0,11.0,1.0,5.0,3.0,79.0,71.0,12.0,3.0,4.0,3.0,3.0,43.0,16.0,14.0,1.0,107.0,12.0
2016-12-15,1.0,9.0,37.0,8.0,12.0,7.0,12.0,12.0,11.0,6.0,3.0,5.0,32.0,3.0,36.0,20.0,4.0,20.0,8.0,20.0,1.0,34.0,13.0,0.0,117.0,9.0,18.0,9.0,10.0,25.0,29.0,4.0,30.0,26.0,8.0,45.0,34.0,0.0,8.0,8.0,0.0,9.0,3.0,10.0,38.0,6.0,16.0,13.0,3.0,8.0,6.0,89.0,61.0,9.0,6.0,10.0,6.0,3.0,46.0,14.0,6.0,3.0,115.0,7.0
2016-12-16,5.0,0.0,50.0,1.0,17.0,16.0,9.0,9.0,17.0,3.0,0.0,7.0,37.0,0.0,30.0,9.0,4.0,9.0,19.0,9.0,6.0,34.0,20.0,8.0,151.0,7.0,23.0,3.0,18.0,32.0,25.0,4.0,27.0,25.0,19.0,27.0,49.0,8.0,19.0,6.0,8.0,3.0,0.0,17.0,42.0,9.0,12.0,3.0,0.0,1.0,3.0,96.0,67.0,3.0,3.0,7.0,3.0,2.0,56.0,4.0,5.0,0.0,137.0,19.0
2016-12-17,4.0,3.0,28.0,7.0,9.0,6.0,17.0,17.0,2.0,3.0,2.0,14.0,22.0,2.0,35.0,8.0,1.0,8.0,6.0,8.0,4.0,7.0,21.0,5.0,99.0,3.0,5.0,7.0,14.0,23.0,26.0,1.0,22.0,7.0,6.0,47.0,27.0,5.0,6.0,5.0,5.0,7.0,2.0,0.0,32.0,12.0,15.0,3.0,2.0,7.0,3.0,72.0,64.0,7.0,3.0,4.0,3.0,7.0,36.0,8.0,11.0,2.0,95.0,11.0
2016-12-18,4.0,7.0,53.0,7.0,24.0,15.0,6.0,6.0,4.0,3.0,1.0,11.0,57.0,1.0,56.0,23.0,9.0,23.0,6.0,23.0,12.0,9.0,20.0,6.0,160.0,16.0,30.0,10.0,14.0,27.0,21.0,9.0,37.0,8.0,6.0,45.0,36.0,6.0,6.0,12.0,6.0,10.0,1.0,18.0,55.0,22.0,28.0,0.0,1.0,7.0,3.0,80.0,96.0,10.0,3.0,7.0,3.0,6.0,40.0,5.0,21.0,1.0,166.0,19.0
2016-12-19,5.0,2.0,48.0,7.0,7.0,9.0,5.0,5.0,8.0,12.0,2.0,18.0,37.0,2.0,45.0,7.0,4.0,7.0,11.0,7.0,5.0,22.0,17.0,5.0,137.0,2.0,17.0,13.0,15.0,33.0,11.0,4.0,22.0,15.0,11.0,64.0,25.0,5.0,11.0,3.0,5.0,13.0,2.0,14.0,27.0,18.0,27.0,7.0,2.0,7.0,12.0,73.0,55.0,13.0,12.0,14.0,12.0,2.0,48.0,14.0,13.0,2.0,114.0,11.0
2016-12-20,0.0,10.0,30.0,1.0,4.0,13.0,19.0,19.0,5.0,0.0,0.0,12.0,30.0,0.0,34.0,5.0,4.0,5.0,4.0,5.0,7.0,24.0,12.0,0.0,107.0,2.0,16.0,3.0,12.0,26.0,33.0,4.0,17.0,13.0,4.0,18.0,36.0,0.0,4.0,13.0,0.0,3.0,0.0,3.0,31.0,20.0,14.0,6.0,0.0,1.0,0.0,87.0,78.0,3.0,0.0,8.0,0.0,0.0,52.0,6.0,6.0,0.0,107.0,13.0
2016-12-21,4.0,2.0,23.0,4.0,11.0,12.0,14.0,14.0,7.0,0.0,0.0,5.0,23.0,0.0,42.0,10.0,7.0,10.0,7.0,10.0,4.0,14.0,13.0,8.0,83.0,7.0,11.0,8.0,11.0,16.0,23.0,7.0,21.0,9.0,7.0,30.0,25.0,8.0,7.0,8.0,8.0,8.0,0.0,3.0,31.0,7.0,27.0,2.0,0.0,4.0,0.0,64.0,67.0,8.0,0.0,9.0,0.0,2.0,25.0,5.0,18.0,0.0,102.0,8.0
2016-12-22,6.0,0.0,36.0,5.0,7.0,13.0,6.0,6.0,1.0,6.0,0.0,0.0,13.0,0.0,36.0,16.0,6.0,16.0,4.0,16.0,3.0,20.0,10.0,3.0,73.0,0.0,13.0,5.0,6.0,6.0,12.0,6.0,22.0,10.0,4.0,31.0,34.0,3.0,4.0,0.0,3.0,5.0,0.0,13.0,21.0,10.0,21.0,8.0,0.0,5.0,6.0,60.0,57.0,5.0,6.0,7.0,6.0,4.0,36.0,13.0,14.0,0.0,73.0,6.0
